TITLE,DESCRIPTION,PRICE,CURRENCY_CODE,QUANTITY,TAGS,MATERIALS,IMAGE1,IMAGE2,IMAGE3,IMAGE4,IMAGE5,IMAGE6,IMAGE7,IMAGE8,IMAGE9,IMAGE10,"VARIATION 1 TYPE","VARIATION 1 NAME","VARIATION 1 VALUES","VARIATION 2 TYPE","VARIATION 2 NAME","VARIATION 2 VALUES",SKU
"Limited Edition Print, Original Art Print, Bird of Paradise, Abstract Art, Surreal Art, Fantasy Art, Fantasy garden, Wall Decor, Wall Art","**Watermark will Not be on the print that you purchase* 
   (digital purposes only)

All Artwork of Infinite Mantra is created by Intuitive Artist Lindsay Kokoska.
Lindsay can be commissioned for artwork and design collaborations outside the scope of Etsy. Please email: infinitemantra@gmail.com 

Free Shipping to the US.

Canadian flat rate shipping.

International shipping available.

Original Art Print, Bird of Paradise, Abstract Art, Surreal Art, Fantasy Art, Fantasy garden, Wall Decor, Wall Art, Fantasy Wall decor

A unique original artwork. A one of a kind piece of art that will bring color and life to any room in your house. My art is inspired by dreams, taking you to a magical realm where anything is possible. I am passionate about making art that sparks emotion and ignites imagination. I hope you love it!
XO
Lindsay

Art Print: ( Fine Art) 

Giclee Archival Matte paper 

*Museum quality Fine Art print
*Hahnemühle Photo Rag paper
*Matte finish, textured surface with no glare
*Paper weight of 310gsm
*Bright white
*Resistant to scratches and fingerprint
*Border option offered from 1"" to 2"", perfect for framing.

*All Prints are PRINTED WHEN ORDERED and are non-refundable. For example, I cannot exchange art prints, thanks for understanding.***

We won’t offer gift wrapping at this time.

©All images of original artwork and designs are the property of artist Lindsay Kokoska and subject to copyright laws.",45.5,USD,5,"Moon_Art,wall_art,wall_decor,Fantasy_Art,Fantasy_garden,Fantasy_Wall_decor,Original_Art_Print,Bird_of_Paradise,Abstract_Art,Surreal_Art,Fantasy_Wall_art,Bird_Art,Fantasy_Print","Hahnemühle Photo Rag paper,Matte finish,Paper weight of 310gsm,Bright white,4 color print process using toner,Vibrant color prints with with deep black",https://i.etsystatic.com/11382754/r/il/081cd6/1488424113/il_fullxfull.1488424113_mxvc.jpg,https://i.etsystatic.com/11382754/r/il/050892/1441166890/il_fullxfull.1441166890_he6t.jpg,https://i.etsystatic.com/11382754/r/il/0d5a29/1441167800/il_fullxfull.1441167800_6p52.jpg,https://i.etsystatic.com/11382754/r/il/04519f/2257570102/il_fullxfull.2257570102_bgka.jpg,,,,,,,Size,Size,"7.5 x 10,12 x 16,18 x 32,24 x 32",,,,
"Ombre print Leggings, Yoga Leggings,   Printed leggings, fashion Leggings, Eco-Friendly leggings, Leggings, Activewear, Yoga pants","DUE TO COVID19 ALL ORDERS WILL BE DELAYED IN PRINT AND SHIPPING UNTIL MID APRIL.

White Leggings,Yoga Leggings, Printed leggings, Blackwh Leggings, Eco-Friendly leggings, Leggings, Activewear, Yoga pants.Made in Canada

ECO POLYESTER
Less is More
70 % less water.
70 % less energy.
70 % less heat.

SIZING:
X-SMALL Waist 24"" Hip 35"" inseam 28.5 US 0-2
SMALL Waist 26"" Hip 37"" inseam 28.5"" US 4-6
MEDIUM Waist 28"" Hip 39"" inseam 29"" US 8-10
LARGE Waist 31"" Hip 42"" inseam 29.5"" US 12-14
X-LARGE Waist 33"" Hip 44"" inseam 29.5"" US 16


The fabric is PolySpandex and very stretchy, they are high waisted leggings, if in-between sizes or  if you are very tall and/or muscular order-up a size. If in-between sizes and are more petit, please order down according to waist size.

***Please note leggings are made in these sizes only and do not come in custom sizes. These leggings are printed, *not painted*, with high quality dyes that will last wash after wash.**

-High waist Yoga waist band. Will rise just under your belly button for most sizes
-Made from 88% polyester, 12% spandex performance-wear fabric 
-Thick, opaque, smooth,quick-dry fabric
-Gorgeously printed and hand-sewn in Montreal, Canada
-Ultra-stretch fabric holds shape even after multiple wearings
-Vivid print that will never fade after washing
-Thick elastic waistband finishing and cover stitched hems
-Compression fit due to high-spandex fabric = leggings hug in all the right places and suit all kinds of body types
-Fabric is made with EcoPoly, a production process that uses significantly less water than other polyester production processes.

SHIPPING AND RETURNS

Items ship from Montreal, Canada.

Orders for Canadian customers normally ship within 2-8 business days of the order being placed.  Shipping to Eastern Provinces takes about 3-4 business days and shipping to Western provinces can take 4-7 business days.

Currently US and international orders are shipped on Tuesdays and Fridays from within the USA.  Orders to US customers generally take 2-6 business days once shipped within the USA.  International orders generally take 6-10 business days, but may be delayed by the customs of your country.  All orders shipped from the USA will have a tracking number that can be tracked with the USPS.


International orders may be subject to customs fees or duties of your country.  

Once your order has been shipped, it is in the care of the courier and / or postal service. We are not liable for any errors made by these services.

Once you have received your parcel, please open it with care. We cannot be liable for any items damaged during the opening of your parcel.

Returns are accepted within 14 days with receipt and must be in new condition. Shipping costs are not covered.",82.5,USD,10,"fashion_leggings,women's_leggings,printed_leggings,tights,women's_clothes,Art_leggings,Boho_Leggings,black_leggings,Yoga_waistband,yoga_leggings,highwaisted_leggings,white_leggings","Ecopoly,spandex",https://i.etsystatic.com/11382754/r/il/a93876/1451615756/il_fullxfull.1451615756_ivot.jpg,https://i.etsystatic.com/11382754/r/il/0dad90/1101900936/il_fullxfull.1101900936_q39x.jpg,https://i.etsystatic.com/11382754/r/il/ff9254/1148490043/il_fullxfull.1148490043_k45v.jpg,https://i.etsystatic.com/11382754/r/il/386f3a/1101900952/il_fullxfull.1101900952_3v7m.jpg,https://i.etsystatic.com/11382754/r/il/e86188/2305174061/il_fullxfull.2305174061_cwpz.jpg,,,,,,"Women's clothing size",Size,"XS,S,M,L,XL",,,,
"Limited Edition, Saturn's Dream journal, Saturn Notebook, Galaxy Journal, Universe Notebook","Saturn's Dream

This bullet journal notebook is printed from one of my original artworks . It is ideal for planning your year, month and week according to the bullet journal method, or simply writing down thoughts & ideas, observations or travel plans. It's also great to use it to clear your mind before meditating, or to end your meditation session on an inspiring note or journal about your yoga practice, or use as a sketchbook... the possibilities are endless.

Hand-bound, allover printed notebooks great for journaling, drawing, note keeping and more!  Rich, creamy white 70 lb acid free paper, scuff resistant velvet ultra matte laminate cover, to full HD resolution colour print cover, care is put into this notebook to turn blank paper into your inspiring go-to notebook.



Looking for more amazing journals, art prints and home decor? 
https://www.etsy.com/ca/shop/InfiniteMantra

Details:

Paper Options:
Choose from Plain, Ruled, Graph, or Bullet pages inside to best suit your needs.

48 pages
Creamy white smooth finish 70lb acid free paper

2 Sizes- Large and Small (see photos for size comparisons) 
***Small: 5.25"" x 8.25"" ( SM)
***Large: 7.5"" by 10""     (LG)



***Please note: Each book is carefully hand-bound. They are strong and sturdy but due to the nature of the bounding technique, the journals are NOT meant to be opened like a butterfly.

***When opening, it needs to fold from the front cover on the line and then fold each following page as you go. I DO NOT recommend folding the journal flat all the way to the spine of the journal. Thank you***


We don’t offer gift wrapping at this time.

©All Artwork of Infinite Mantra is created by Intuitive Artist Lindsay Kokoska and are subject to copyright laws. Lindsay can be commissioned for artwork and design collaborations outside the scope of Etsy. Please email: infinitemantra@gmail.com

Instagram @infinite_mantra
Pinterest: Infinite Mantra
Facebook: Infinite Mantra",29,USD,8,"Personalized_Gift,bullet_journal,meditation_journal,Blank_Journal,Galaxy_Journal,Dream_Journal,Astrology_Gift,Astrology_Journal,Saturn_Notebook,Universe_Notebook,Astronomy,Universe,Saturn's_Dream","70lb acid free paper,scuff resistant,velvet ultra matte laminate cover",https://i.etsystatic.com/11382754/r/il/9821ef/2853374512/il_fullxfull.2853374512_3wzn.jpg,https://i.etsystatic.com/11382754/r/il/1c83f6/2853367694/il_fullxfull.2853367694_l53m.jpg,https://i.etsystatic.com/11382754/r/il/f25df9/2853367690/il_fullxfull.2853367690_95h1.jpg,https://i.etsystatic.com/11382754/r/il/93d2b5/1768554347/il_fullxfull.1768554347_ian6.jpg,https://i.etsystatic.com/11382754/r/il/ab8749/1669803186/il_fullxfull.1669803186_9zgw.jpg,https://i.etsystatic.com/11382754/r/il/5777a8/1768554159/il_fullxfull.1768554159_e26i.jpg,https://i.etsystatic.com/11382754/r/il/cc13ab/1353767683/il_fullxfull.1353767683_9au4.jpg,https://i.etsystatic.com/11382754/r/il/352c57/1578597019/il_fullxfull.1578597019_bgnu.jpg,https://i.etsystatic.com/11382754/r/il/f61d3f/1578597075/il_fullxfull.1578597075_3rtz.jpg,,"Custom Property","Paper Type","Blank Paper,Ruled Paper,Graph Paper,Bullet Paper","Custom Property",SIZE,"SM,LG",
"Limited Edition, Book of Self Love, Self Love Notebook, Goddess Rising Journal, Universe Notebook, Astronomy, Abundance Planner","Book of Self Love

This bullet journal notebook is printed from one of my original artworks . It is ideal for planning your year, month and week according to the bullet journal method, or simply writing down thoughts & ideas, observations or travel plans. It's also great to use it to clear your mind before meditating, or to end your meditation session on an inspiring note or journal about your yoga practice, or use as a sketchbook... the possibilities are endless.

Hand-bound, allover printed notebooks great for journaling, drawing, note keeping and more!  Rich, creamy white 70 lb acid free paper, scuff resistant velvet ultra matte laminate cover, to full HD resolution colour print cover, care is put into this notebook to turn blank paper into your inspiring go-to notebook.



Looking for more amazing journals, art prints and home decor? 
https://www.etsy.com/ca/shop/InfiniteMantra

Details:

Paper Options:
Choose from Plain, Ruled, Graph, or Bullet pages inside to best suit your needs.

48 pages
Creamy white smooth finish 70lb acid free paper

2 Sizes- Large and Small (see photos for size comparisons) 
***Small: 5.25"" x 8.25"" ( SM)
***Large: 7.5"" by 10""     (LG)



***Please note: Each book is carefully hand-bound. They are strong and sturdy but due to the nature of the bounding technique, the journals are NOT meant to be opened like a butterfly.

***When opening, it needs to fold from the front cover on the line and then fold each following page as you go. I DO NOT recommend folding the journal flat all the way to the spine of the journal. Thank you***


We don’t offer gift wrapping at this time.

©All Artwork of Infinite Mantra is created by Intuitive Artist Lindsay Kokoska and are subject to copyright laws. Lindsay can be commissioned for artwork and design collaborations outside the scope of Etsy. Please email: infinitemantra@gmail.com

Instagram @infinite_mantra
Pinterest: Infinite Mantra
Facebook: Infinite Mantra",29,USD,10,"Personalized_Gift,bullet_journal,Blank_Journal,Galaxy_Journal,Dream_Journal,Book_of_Self_Love,Self_Love_Notebook,Universe_Notebook,Astronomy,Abundance_Planner,Self_Care_Journal,Self_Care,Goddess_Rising","70lb acid free paper,scuff resistant,velvet ultra matte laminate cover",https://i.etsystatic.com/11382754/r/il/4aa259/2853380308/il_fullxfull.2853380308_17wv.jpg,https://i.etsystatic.com/11382754/r/il/314d8d/2853377014/il_fullxfull.2853377014_tkzy.jpg,https://i.etsystatic.com/11382754/r/il/27b034/2901039659/il_fullxfull.2901039659_e5fq.jpg,https://i.etsystatic.com/11382754/r/il/93d2b5/1768554347/il_fullxfull.1768554347_ian6.jpg,https://i.etsystatic.com/11382754/r/il/ab8749/1669803186/il_fullxfull.1669803186_9zgw.jpg,https://i.etsystatic.com/11382754/r/il/5777a8/1768554159/il_fullxfull.1768554159_e26i.jpg,https://i.etsystatic.com/11382754/r/il/cc13ab/1353767683/il_fullxfull.1353767683_9au4.jpg,https://i.etsystatic.com/11382754/r/il/352c57/1578597019/il_fullxfull.1578597019_bgnu.jpg,https://i.etsystatic.com/11382754/r/il/f61d3f/1578597075/il_fullxfull.1578597075_3rtz.jpg,,"Custom Property","Paper Type","Blank Paper,Ruled Paper,Graph Paper,Bullet Paper","Custom Property",SIZE,"SM,LG",
"Limited Edition Print, The Watcher, Visionary Art Print, Mediation Art, Modern Art, Visionary Art","The Watcher

A unique print of my original artwork. A one of a kind piece of art that will bring color and life to any room in your house. My art is inspired by dreams, taking you to a magical realm where anything is possible. I am passionate about making art that sparks emotion and ignites imagination. I hope you love it!
XO
Lindsay

Looking for more amazing journals, art prints and home decor? 
https://www.etsy.com/ca/shop/InfiniteMantra


Art Print: ( Fine Art) - Unframed**

Giclee Archival Matte paper

*Museum quality Fine Art print
*Hahnemühle Photo Rag paper
*Matte finish, textured surface with no glare
*Paper weight of 310gsm
*Bright white
*Resistant to scratches and fingerprint
*Border option offered from 1"" to 2"", perfect for framing.

*All Prints are PRINTED WHEN ORDERED and are non-refundable. For example, I cannot exchange art prints, thanks for understanding.***

We won’t offer gift wrapping at this time.

Instagram @infinite_mantra
Pinterest: Infinite Mantra
Facebook: Infinite Mantra

©All Artwork of Infinite Mantra is created by Intuitive Artist Lindsay Kokoska and are subject to copyright laws. Lindsay can be commissioned for artwork and design collaborations outside the scope of Etsy. Please email: infinitemantra [!at] gmail.com",47.5,USD,5,"Modern_Art_Print,Modern_Wall_Decor,Surrealism_Art,Fine_Art,Surrealist_Art,Figurative_Art,Large_wall_art,Large_Wall_decor,Visionary_Art_Print,Mediation_Art,Modern_Art,Modern_Decor,Visionary_Art","Paper weight of 352gsm,Vibrant color prints with with deep black,Bright white,Paper weight of 310gsm,Hahnemühle Photo Rag paper,Matte finish",https://i.etsystatic.com/11382754/r/il/ee0bdd/2779706013/il_fullxfull.2779706013_n33c.jpg,https://i.etsystatic.com/11382754/r/il/73df35/2732010590/il_fullxfull.2732010590_4lok.jpg,https://i.etsystatic.com/11382754/r/il/b099bb/2732009914/il_fullxfull.2732009914_bqhb.jpg,https://i.etsystatic.com/11382754/r/il/452cbc/2732010120/il_fullxfull.2732010120_99ks.jpg,https://i.etsystatic.com/11382754/r/il/d42efd/2779705215/il_fullxfull.2779705215_qohq.jpg,https://i.etsystatic.com/11382754/r/il/1651e3/2732010252/il_fullxfull.2732010252_7ywn.jpg,,,,,Size,Size,"7.5 x 10,12 x 16,18 x 24,24 x 32",,,,
"In the Flow Journal, Manifestation Notebook, Hand Crafted Notebook available with Lined blank or bullet Velvet Matte Soft Cover","In the Flow Journal

Use it to clear your mind before meditating, or to end your meditation session on an inspiring note or journal about your yoga practice, or use as a sketchbook... the possibilities are endless.

Hand-bound, allover printed notebooks great for journaling, drawing, note keeping and more!  Rich, creamy white 70 lb acid free paper, scuff resistant velvet ultra matte laminate cover, to full HD resolution colour print cover, care is put into this notebook to turn blank paper into your inspiring go-to notebook.

Looking for more amazing journals, art prints and home decor? 
https://www.etsy.com/ca/shop/InfiniteMantra

Details:

Paper Options:
Choose from Plain, Ruled, Graph, or Bullet pages inside to best suit your needs.

48 pages
Creamy white smooth finish 70lb acid free paper

2 Sizes- Large and Small (see photos for size comparisons) 
***Small: 5.25"" x 8.25"" ( SM)
***Large: 7.5"" by 10""     (LG)



***Please note: Each book is carefully hand-bound. They are strong and sturdy but due to the nature of the bounding technique, the journals are NOT meant to be opened like a butterfly.

***When opening, it needs to fold from the front cover on the line and then fold each following page as you go. I DO NOT recommend folding the journal flat all the way to the spine of the journal. Thank you***


We don’t offer gift wrapping at this time.

©All Artwork of Infinite Mantra is created by Intuitive Artist Lindsay Kokoska and are subject to copyright laws. Lindsay can be commissioned for artwork and design collaborations outside the scope of Etsy. Please email: infinitemantra@gmail.com***Please note: Each book is carefully hand-bound. They are strong and sturdy but due to the nature of the bounding technique, the journals are NOT meant to be opened like a butterfly. 

When opening, it needs to fold from the front cover on the line and then fold each following page as you go. I DO NOT recommend folding the journal flat all the way to the spine of the journal. Thank you***

Instagram @infinite_mantra
Pinterest: Infinite Mantra
Facebook: Infinite Mantra",29,USD,8,"journaling,travel_journal,journal,bullet_journal,astrology_journal,Art_Notebook_Cover,Dream_Journal,Astrology_Gift,Fine_Art_notebook,Modern_art_journal,Manifestation_book,Law_of_Attraction,Dreamy_notebook","70lb acid free paper,scuff resistant,velvet ultra matte laminate cover",https://i.etsystatic.com/11382754/r/il/751297/2678777263/il_fullxfull.2678777263_hw1r.jpg,https://i.etsystatic.com/11382754/r/il/b29089/2631124338/il_fullxfull.2631124338_1u1t.jpg,https://i.etsystatic.com/11382754/r/il/8f71a5/2631124346/il_fullxfull.2631124346_kurs.jpg,https://i.etsystatic.com/11382754/r/il/052ab3/1927062093/il_fullxfull.1927062093_6cw4.jpg,https://i.etsystatic.com/11382754/r/il/ccf837/1879539840/il_fullxfull.1879539840_lrbh.jpg,https://i.etsystatic.com/11382754/r/il/cc13ab/1353767683/il_fullxfull.1353767683_9au4.jpg,https://i.etsystatic.com/11382754/r/il/fed05a/1497023412/il_fullxfull.1497023412_oo1m.jpg,https://i.etsystatic.com/11382754/r/il/53e0de/1544498127/il_fullxfull.1544498127_glyq.jpg,,,"Custom Property","Paper Type","Blank Paper,Ruled Paper,Graph Paper,Bullet Paper","Custom Property",SIZE,"SM,LG",
"Limited Edition, Evolved Aura Journal, Dream Notebook, Hand Crafted Notebook available with Lined blank or bullet Velvet Matte Soft Cover","Evolved Aura Journal

Use it to clear your mind before meditating, or to end your meditation session on an inspiring note or journal about your yoga practice, or use as a sketchbook... the possibilities are endless.

Hand-bound, allover printed notebooks great for journaling, drawing, note keeping and more!  Rich, creamy white 70 lb acid free paper, scuff resistant velvet ultra matte laminate cover, to full HD resolution colour print cover, care is put into this notebook to turn blank paper into your inspiring go-to notebook.

Looking for more amazing journals, art prints and home decor? 
https://www.etsy.com/ca/shop/InfiniteMantra

Details:

Paper Options:
Choose from Plain, Ruled, Graph, or Bullet pages inside to best suit your needs.

48 pages
Creamy white smooth finish 70lb acid free paper

2 Sizes- Large and Small (see photos for size comparisons) 
***Small: 5.25"" x 8.25"" ( SM)
***Large: 7.5"" by 10""     (LG)



***Please note: Each book is carefully hand-bound. They are strong and sturdy but due to the nature of the bounding technique, the journals are NOT meant to be opened like a butterfly.

***When opening, it needs to fold from the front cover on the line and then fold each following page as you go. I DO NOT recommend folding the journal flat all the way to the spine of the journal. Thank you***


We don’t offer gift wrapping at this time.

©All Artwork of Infinite Mantra is created by Intuitive Artist Lindsay Kokoska and are subject to copyright laws. Lindsay can be commissioned for artwork and design collaborations outside the scope of Etsy. Please email: infinitemantra@gmail.com***Please note: Each book is carefully hand-bound. They are strong and sturdy but due to the nature of the bounding technique, the journals are NOT meant to be opened like a butterfly. 

When opening, it needs to fold from the front cover on the line and then fold each following page as you go. I DO NOT recommend folding the journal flat all the way to the spine of the journal. Thank you***

Instagram @infinite_mantra
Pinterest: Infinite Mantra
Facebook: Infinite Mantra",29,USD,8,"journaling,travel_journal,journal,bullet_journal,Art_Notebook_Cover,Dream_Journal,Astrology_Gift,Modern_art_journal,Law_of_Attraction,Dreamy_notebook,Dot_grid,dream_notebook,dream_diary","70lb acid free paper,scuff resistant,velvet ultra matte laminate cover",https://i.etsystatic.com/11382754/r/il/abd30e/2678827101/il_fullxfull.2678827101_1gx2.jpg,https://i.etsystatic.com/11382754/r/il/6a1e28/2631174540/il_fullxfull.2631174540_k95m.jpg,https://i.etsystatic.com/11382754/r/il/b3373b/2678827055/il_fullxfull.2678827055_mzlq.jpg,https://i.etsystatic.com/11382754/r/il/052ab3/1927062093/il_fullxfull.1927062093_6cw4.jpg,https://i.etsystatic.com/11382754/r/il/ccf837/1879539840/il_fullxfull.1879539840_lrbh.jpg,https://i.etsystatic.com/11382754/r/il/cc13ab/1353767683/il_fullxfull.1353767683_9au4.jpg,https://i.etsystatic.com/11382754/r/il/fed05a/1497023412/il_fullxfull.1497023412_oo1m.jpg,https://i.etsystatic.com/11382754/r/il/53e0de/1544498127/il_fullxfull.1544498127_glyq.jpg,,,"Custom Property","Paper Type","Blank Paper,Ruled Paper,Graph Paper,Bullet Paper","Custom Property",SIZE,"SM,LG",
"The World in Your Hands Journal , Manifestation Journal , Mindset Journal, Abundance Mindset Journal, Manifestation Diary & Planner","The World in Your Hands 


This bullet journal notebook is printed from one of my original artworks . It is ideal for planning your year, month and week according to the bullet journal method, or simply writing down thoughts & ideas, observations or travel plans. It's also great to use it to clear your mind before meditating, or to end your meditation session on an inspiring note or journal about your yoga practice, or use as a sketchbook... the possibilities are endless.

Hand-bound, allover printed notebooks great for journaling, drawing, note keeping and more!  Rich, creamy white 70 lb acid free paper, scuff resistant velvet ultra matte laminate cover, to full HD resolution colour print cover, care is put into this notebook to turn blank paper into your inspiring go-to notebook.



Looking for more amazing journals, art prints and home decor? 
https://www.etsy.com/ca/shop/InfiniteMantra

Details:

Paper Options:
Choose from Plain, Ruled, Graph, or Bullet pages inside to best suit your needs.

48 pages
Creamy white smooth finish 70lb acid free paper

2 Sizes- Large and Small (see photos for size comparisons) 
***Small: 5.25"" x 8.25"" ( SM)
***Large: 7.5"" by 10""     (LG)



***Please note: Each book is carefully hand-bound. They are strong and sturdy but due to the nature of the bounding technique, the journals are NOT meant to be opened like a butterfly.

***When opening, it needs to fold from the front cover on the line and then fold each following page as you go. I DO NOT recommend folding the journal flat all the way to the spine of the journal. Thank you***


We don’t offer gift wrapping at this time.

©All Artwork of Infinite Mantra is created by Intuitive Artist Lindsay Kokoska and are subject to copyright laws. Lindsay can be commissioned for artwork and design collaborations outside the scope of Etsy. Please email: infinitemantra@gmail.com

Instagram @infinite_mantra
Pinterest: Infinite Mantra
Facebook: Infinite Mantra",29,USD,2,"Personalized_Gift,meditation_journal,yoga_journal,yoga_gift,spell_book,Graditude_Journal,Yoga,Journal_2021,Mindset_Journal,Manifestation_Diary,Planner,Abundance,Manifestation_book","70lb acid free paper,scuff resistant,velvet ultra matte laminate cover",https://i.etsystatic.com/11382754/r/il/bc964c/2719176892/il_fullxfull.2719176892_ie8t.jpg,https://i.etsystatic.com/11382754/r/il/a07164/2766859063/il_fullxfull.2766859063_enio.jpg,https://i.etsystatic.com/11382754/r/il/d32915/2766859053/il_fullxfull.2766859053_9re4.jpg,https://i.etsystatic.com/11382754/r/il/b17864/2719177156/il_fullxfull.2719177156_qd4t.jpg,https://i.etsystatic.com/11382754/r/il/93d2b5/1768554347/il_fullxfull.1768554347_ian6.jpg,https://i.etsystatic.com/11382754/r/il/ab8749/1669803186/il_fullxfull.1669803186_9zgw.jpg,https://i.etsystatic.com/11382754/r/il/5777a8/1768554159/il_fullxfull.1768554159_e26i.jpg,https://i.etsystatic.com/11382754/r/il/cc13ab/1353767683/il_fullxfull.1353767683_9au4.jpg,https://i.etsystatic.com/11382754/r/il/352c57/1578597019/il_fullxfull.1578597019_bgnu.jpg,https://i.etsystatic.com/11382754/r/il/f61d3f/1578597075/il_fullxfull.1578597075_3rtz.jpg,"Custom Property","Paper Type","Blank Paper,Ruled Paper,Graph Paper,Bullet Paper","Custom Property",SIZE,"SM,LG",
"Moon Phase leggings, yoga leggings women, yoga leggings, yoga pants, leggings, workout leggings,  high waist leggings, fitness leggings","Moon Phase Leggings


ECO POLYESTER
Less is More
70 % less water.
70 % less energy.
70 % less heat.

SIZING:
X-SMALL Waist 24"" Hip 35"" inseam 28.5 US 0-2
SMALL Waist 26"" Hip 37"" inseam 28.5"" US 4-6
MEDIUM Waist 28"" Hip 39"" inseam 29"" US 8-10
LARGE Waist 31"" Hip 42"" inseam 29.5"" US 12-14
X-LARGE Waist 33"" Hip 44"" inseam 29.5"" US 16


The fabric is PolySpandex and very stretchy, they are high waisted leggings, if in-between sizes or  if you are very tall and/or muscular order-up a size. If in-between sizes and are more petit, please order down according to waist size.

***Please note leggings are made in these sizes only and do not come in custom sizes. These leggings are printed, *not painted*, with high quality dyes that will last wash after wash.**

-High waist Yoga waist band. Will rise just under your belly button for most sizes
-Made from 88% polyester, 12% spandex performance-wear fabric 
-Thick, opaque, smooth,quick-dry fabric
-Gorgeously printed and hand-sewn in Montreal, Canada
-Ultra-stretch fabric holds shape even after multiple wearings
-Vivid print that will never fade after washing
-Compression fit due to high-spandex fabric = leggings hug in all the right places and suit all kinds of body types
-Fabric is made with EcoPoly, a production process that uses significantly less water than other polyester production processes.

SHIPPING AND RETURNS

Items ship from Montreal, Canada.

Orders for Canadian customers normally ship within 2-8 business days of the order being placed.  Shipping to Eastern Provinces takes about 3-4 business days and shipping to Western provinces can take 4-7 business days.

Currently US and international orders are shipped on Tuesdays and Fridays from within the USA.  Orders to US customers generally take 2-6 business days once shipped within the USA.  International orders generally take 6-10 business days, but may be delayed by the customs of your country.  All orders shipped from the USA will have a tracking number that can be tracked with the USPS.


International orders may be subject to customs fees or duties of your country.  

Once your order has been shipped, it is in the care of the courier and / or postal service. We are not liable for any errors made by these services.

Once you have received your parcel, please open it with care. We cannot be liable for any items damaged during the opening of your parcel.

Returns are accepted within 14 days with receipt and must be in new condition. Shipping costs are not covered.",76.5,USD,7,"fashion_leggings,printed_leggings,women's_clothes,Boho_Leggings,moon_phase_leggings,Ombre_Leggings,blue_leggings,festival_clothing,yoga_leggings,yoga_pants,moon_yoga_pants,Moon_phase_yoga,moon_phase_yoga_pant","Ecopoly,spandex",https://i.etsystatic.com/11382754/r/il/91c98a/1451225162/il_fullxfull.1451225162_tqtl.jpg,https://i.etsystatic.com/11382754/r/il/cdaea9/1060904514/il_fullxfull.1060904514_jthx.jpg,https://i.etsystatic.com/11382754/r/il/bf32a3/1107510963/il_fullxfull.1107510963_qcew.jpg,https://i.etsystatic.com/11382754/r/il/f78c2c/1107478595/il_fullxfull.1107478595_bsqa.jpg,https://i.etsystatic.com/11382754/r/il/18da17/1763405133/il_fullxfull.1763405133_mz6e.jpg,https://i.etsystatic.com/11382754/r/il/cbfbda/1042461392/il_fullxfull.1042461392_bhrk.jpg,https://i.etsystatic.com/11382754/r/il/c82c8a/1109841949/il_fullxfull.1109841949_7f8m.jpg,https://i.etsystatic.com/11382754/r/il/3039b3/2305174091/il_fullxfull.2305174091_eaxf.jpg,,,"Women's clothing size",Size,"XS,S,M,L,XL",,,,
"Limited Edition Print, Limited Edition Print, Blue Dreamy Moon Art, Full Moon Art, Moon Phase Art, Space Art Decor, Space Print, Indie Decor","Dreamy Blue Moon Print


A unique print of my original artwork. A one of a kind piece of art that will bring color and life to any room in your house. My art is inspired by dreams, taking you to a magical realm where anything is possible. I am passionate about making art that sparks emotion and ignites imagination. I hope you love it!
XO
Lindsay

Looking for more amazing journals, art prints and home decor? 
https://www.etsy.com/ca/shop/InfiniteMantra


Art Print: ( Fine Art) - Unframed**

Giclee Archival Matte paper

*Museum quality Fine Art print
*Hahnemühle Photo Rag paper
*Matte finish, textured surface with no glare
*Paper weight of 310gsm
*Bright white
*Resistant to scratches and fingerprint
*Border option offered from 1"" to 2"", perfect for framing.

*All Prints are PRINTED WHEN ORDERED and are non-refundable. For example, I cannot exchange art prints, thanks for understanding.***

We won’t offer gift wrapping at this time.

Instagram @infinite_mantra
Pinterest: Infinite Mantra
Facebook: Infinite Mantra

©All Artwork of Infinite Mantra is created by Intuitive Artist Lindsay Kokoska and are subject to copyright laws. Lindsay can be commissioned for artwork and design collaborations outside the scope of Etsy. Please email: infinitemantra [!at] gmail.com",37.5,USD,5,"galaxy_art,Home_Decor,moon_phases_wall_art,moon_poster_print,wall_art,moon_phases_print,moon_phases,moon_print,watercolor_art,watercolor_moon,Moon_Art_print,Wall_decor,Moon_Wall_Art","matte photo paper",https://i.etsystatic.com/11382754/r/il/ece19d/1908847299/il_fullxfull.1908847299_cm8b.jpg,https://i.etsystatic.com/11382754/r/il/f14a12/1861332736/il_fullxfull.1861332736_jum1.jpg,https://i.etsystatic.com/11382754/r/il/f9d1e5/1861332998/il_fullxfull.1861332998_3k6l.jpg,https://i.etsystatic.com/11382754/r/il/035a81/2305174083/il_fullxfull.2305174083_s0g8.jpg,,,,,,,Size,Size,"7.5 x 10,12 x 16,18 x 32,24 x 32",,,,
